time_key,date_actual,hour_actual,day_name,month_name,quarter,year,is_holiday,shift_name
2024031017,2024-03-10,17,Sunday,March,1,2024,0,Day
2024031018,2024-03-10,18,Sunday,March,1,2024,0,Day
2024031019,2024-03-10,19,Sunday,March,1,2024,0,Day
2024031020,2024-03-10,20,Sunday,March,1,2024,0,Day
2024031021,2024-03-10,21,Sunday,March,1,2024,0,Day
2024031022,2024-03-10,22,Sunday,March,1,2024,0,Day
2024031023,2024-03-10,23,Sunday,March,1,2024,0,Day
2024031100,2024-03-11,0,Monday,March,1,2024,0,Night
2024031101,2024-03-11,1,Monday,March,1,2024,1,Night
2024031102,2024-03-11,2,Monday,March,1,2024,0,Night
2024031103,2024-03-11,3,Monday,March,1,2024,0,Night
2024031104,2024-03-11,4,Monday,March,1,2024,0,Night
2024031105,2024-03-11,5,Monday,March,1,2024,0,Night
2024031106,2024-03-11,6,Monday,March,1,2024,0,Night
2024031107,2024-03-11,7,Monday,March,1,2024,0,Night
2024031108,2024-03-11,8,Monday,March,1,2024,0,Morning
2024031109,2024-03-11,9,Monday,March,1,2024,0,Morning
2024031110,2024-03-11,10,Monday,March,1,2024,0,Morning
2024031111,2024-03-11,11,Monday,March,1,2024,0,Morning
2024031112,2024-03-11,12,Monday,March,1,2024,0,Morning
2024031113,2024-03-11,13,Monday,March,1,2024,0,Morning
2024031114,2024-03-11,14,Monday,March,1,2024,0,Morning
2024031115,2024-03-11,15,Monday,March,1,2024,0,Morning
2024031116,2024-03-11,16,Monday,March,1,2024,0,Day
2024031117,2024-03-11,17,Monday,March,1,2024,0,Day
2024031118,2024-03-11,18,Monday,March,1,2024,1,Day
2024031119,2024-03-11,19,Monday,March,1,2024,0,Day
2024031120,2024-03-11,20,Monday,March,1,2024,1,Day
2024031121,2024-03-11,21,Monday,March,1,2024,0,Day
2024031122,2024-03-11,22,Monday,March,1,2024,0,Day
2024031123,2024-03-11,23,Monday,March,1,2024,0,Day
2024031200,2024-03-12,0,Tuesday,March,1,2024,0,Night
2024031201,2024-03-12,1,Tuesday,March,1,2024,0,Night
2024031202,2024-03-12,2,Tuesday,March,1,2024,0,Night
2024031203,2024-03-12,3,Tuesday,March,1,2024,0,Night
2024031204,2024-03-12,4,Tuesday,March,1,2024,0,Night
2024031205,2024-03-12,5,Tuesday,March,1,2024,0,Night
2024031206,2024-03-12,6,Tuesday,March,1,2024,0,Night
2024031207,2024-03-12,7,Tuesday,March,1,2024,0,Night
2024031208,2024-03-12,8,Tuesday,March,1,2024,0,Morning
2024031209,2024-03-12,9,Tuesday,March,1,2024,0,Morning
2024031210,2024-03-12,10,Tuesday,March,1,2024,0,Morning
2024031211,2024-03-12,11,Tuesday,March,1,2024,1,Morning
2024031212,2024-03-12,12,Tuesday,March,1,2024,0,Morning
2024031213,2024-03-12,13,Tuesday,March,1,2024,0,Morning
2024031214,2024-03-12,14,Tuesday,March,1,2024,1,Morning
2024031215,2024-03-12,15,Tuesday,March,1,2024,0,Morning
2024031216,2024-03-12,16,Tuesday,March,1,2024,0,Day
2024031217,2024-03-12,17,Tuesday,March,1,2024,0,Day
2024031218,2024-03-12,18,Tuesday,March,1,2024,0,Day
2024031219,2024-03-12,19,Tuesday,March,1,2024,0,Day
2024031220,2024-03-12,20,Tuesday,March,1,2024,0,Day
2024031221,2024-03-12,21,Tuesday,March,1,2024,0,Day
2024031222,2024-03-12,22,Tuesday,March,1,2024,0,Day
2024031223,2024-03-12,23,Tuesday,March,1,2024,1,Day
2024031300,2024-03-13,0,Wednesday,March,1,2024,0,Night
2024031301,2024-03-13,1,Wednesday,March,1,2024,0,Night
2024031302,2024-03-13,2,Wednesday,March,1,2024,0,Night
2024031303,2024-03-13,3,Wednesday,March,1,2024,0,Night
2024031304,2024-03-13,4,Wednesday,March,1,2024,0,Night
2024031305,2024-03-13,5,Wednesday,March,1,2024,0,Night
2024031306,2024-03-13,6,Wednesday,March,1,2024,0,Night
2024031307,2024-03-13,7,Wednesday,March,1,2024,0,Night
2024031308,2024-03-13,8,Wednesday,March,1,2024,0,Morning
2024031309,2024-03-13,9,Wednesday,March,1,2024,0,Morning
2024031310,2024-03-13,10,Wednesday,March,1,2024,0,Morning
2024031311,2024-03-13,11,Wednesday,March,1,2024,0,Morning
2024031312,2024-03-13,12,Wednesday,March,1,2024,0,Morning
2024031313,2024-03-13,13,Wednesday,March,1,2024,0,Morning
2024031314,2024-03-13,14,Wednesday,March,1,2024,0,Morning
2024031315,2024-03-13,15,Wednesday,March,1,2024,0,Morning
2024031316,2024-03-13,16,Wednesday,March,1,2024,0,Day
2024031317,2024-03-13,17,Wednesday,March,1,2024,0,Day
2024031318,2024-03-13,18,Wednesday,March,1,2024,0,Day
2024031319,2024-03-13,19,Wednesday,March,1,2024,0,Day
2024031320,2024-03-13,20,Wednesday,March,1,2024,0,Day
2024031321,2024-03-13,21,Wednesday,March,1,2024,0,Day
2024031322,2024-03-13,22,Wednesday,March,1,2024,0,Day
2024031323,2024-03-13,23,Wednesday,March,1,2024,0,Day
2024031400,2024-03-14,0,Thursday,March,1,2024,0,Night
2024031401,2024-03-14,1,Thursday,March,1,2024,0,Night
2024031402,2024-03-14,2,Thursday,March,1,2024,1,Night
2024031403,2024-03-14,3,Thursday,March,1,2024,0,Night
2024031404,2024-03-14,4,Thursday,March,1,2024,1,Night
2024031405,2024-03-14,5,Thursday,March,1,2024,0,Night
2024031406,2024-03-14,6,Thursday,March,1,2024,0,Night
2024031407,2024-03-14,7,Thursday,March,1,2024,0,Night
2024031408,2024-03-14,8,Thursday,March,1,2024,0,Morning
2024031409,2024-03-14,9,Thursday,March,1,2024,0,Morning
2024031410,2024-03-14,10,Thursday,March,1,2024,0,Morning
2024031411,2024-03-14,11,Thursday,March,1,2024,0,Morning
2024031412,2024-03-14,12,Thursday,March,1,2024,0,Morning
2024031413,2024-03-14,13,Thursday,March,1,2024,0,Morning
2024031414,2024-03-14,14,Thursday,March,1,2024,0,Morning
2024031415,2024-03-14,15,Thursday,March,1,2024,0,Morning
2024031416,2024-03-14,16,Thursday,March,1,2024,0,Day
2024031417,2024-03-14,17,Thursday,March,1,2024,0,Day
2024031418,2024-03-14,18,Thursday,March,1,2024,0,Day
2024031419,2024-03-14,19,Thursday,March,1,2024,0,Day
2024031420,2024-03-14,20,Thursday,March,1,2024,0,Day
2024031421,2024-03-14,21,Thursday,March,1,2024,1,Day
2024031422,2024-03-14,22,Thursday,March,1,2024,0,Day
2024031423,2024-03-14,23,Thursday,March,1,2024,0,Day
2024031500,2024-03-15,0,Friday,March,1,2024,0,Night
2024031501,2024-03-15,1,Friday,March,1,2024,0,Night
2024031502,2024-03-15,2,Friday,March,1,2024,0,Night
2024031503,2024-03-15,3,Friday,March,1,2024,0,Night
2024031504,2024-03-15,4,Friday,March,1,2024,0,Night
2024031505,2024-03-15,5,Friday,March,1,2024,0,Night
2024031506,2024-03-15,6,Friday,March,1,2024,0,Night
2024031507,2024-03-15,7,Friday,March,1,2024,0,Night
2024031508,2024-03-15,8,Friday,March,1,2024,0,Morning
2024031509,2024-03-15,9,Friday,March,1,2024,0,Morning
2024031510,2024-03-15,10,Friday,March,1,2024,0,Morning
2024031511,2024-03-15,11,Friday,March,1,2024,0,Morning
2024031512,2024-03-15,12,Friday,March,1,2024,0,Morning
2024031513,2024-03-15,13,Friday,March,1,2024,0,Morning
2024031514,2024-03-15,14,Friday,March,1,2024,0,Morning
2024031515,2024-03-15,15,Friday,March,1,2024,0,Morning
2024031516,2024-03-15,16,Friday,March,1,2024,0,Day
2024031517,2024-03-15,17,Friday,March,1,2024,0,Day
2024031518,2024-03-15,18,Friday,March,1,2024,0,Day
2024031519,2024-03-15,19,Friday,March,1,2024,0,Day
2024031520,2024-03-15,20,Friday,March,1,2024,0,Day
2024031521,2024-03-15,21,Friday,March,1,2024,0,Day
2024031522,2024-03-15,22,Friday,March,1,2024,0,Day
2024031523,2024-03-15,23,Friday,March,1,2024,0,Day
2024031600,2024-03-16,0,Saturday,March,1,2024,1,Night
2024031601,2024-03-16,1,Saturday,March,1,2024,0,Night
2024031602,2024-03-16,2,Saturday,March,1,2024,0,Night
2024031603,2024-03-16,3,Saturday,March,1,2024,0,Night
2024031604,2024-03-16,4,Saturday,March,1,2024,0,Night
2024031605,2024-03-16,5,Saturday,March,1,2024,0,Night
2024031606,2024-03-16,6,Saturday,March,1,2024,0,Night
2024031607,2024-03-16,7,Saturday,March,1,2024,0,Night
2024031608,2024-03-16,8,Saturday,March,1,2024,0,Morning
2024031609,2024-03-16,9,Saturday,March,1,2024,0,Morning
2024031610,2024-03-16,10,Saturday,March,1,2024,0,Morning
2024031611,2024-03-16,11,Saturday,March,1,2024,0,Morning
2024031612,2024-03-16,12,Saturday,March,1,2024,0,Morning
2024031613,2024-03-16,13,Saturday,March,1,2024,0,Morning
2024031614,2024-03-16,14,Saturday,March,1,2024,0,Morning
2024031615,2024-03-16,15,Saturday,March,1,2024,1,Morning
2024031616,2024-03-16,16,Saturday,March,1,2024,0,Day
2024031617,2024-03-16,17,Saturday,March,1,2024,0,Day
2024031618,2024-03-16,18,Saturday,March,1,2024,0,Day
2024031619,2024-03-16,19,Saturday,March,1,2024,0,Day
2024031620,2024-03-16,20,Saturday,March,1,2024,0,Day
2024031621,2024-03-16,21,Saturday,March,1,2024,0,Day
2024031622,2024-03-16,22,Saturday,March,1,2024,0,Day
2024031623,2024-03-16,23,Saturday,March,1,2024,0,Day
2024031700,2024-03-17,0,Sunday,March,1,2024,0,Night
2024031701,2024-03-17,1,Sunday,March,1,2024,0,Night
2024031702,2024-03-17,2,Sunday,March,1,2024,0,Night
2024031703,2024-03-17,3,Sunday,March,1,2024,1,Night
2024031704,2024-03-17,4,Sunday,March,1,2024,0,Night
2024031705,2024-03-17,5,Sunday,March,1,2024,0,Night
2024031706,2024-03-17,6,Sunday,March,1,2024,1,Night
2024031707,2024-03-17,7,Sunday,March,1,2024,0,Night
2024031708,2024-03-17,8,Sunday,March,1,2024,0,Morning
2024031709,2024-03-17,9,Sunday,March,1,2024,0,Morning
2024031710,2024-03-17,10,Sunday,March,1,2024,0,Morning
2024031711,2024-03-17,11,Sunday,March,1,2024,0,Morning
2024031712,2024-03-17,12,Sunday,March,1,2024,0,Morning
2024031713,2024-03-17,13,Sunday,March,1,2024,0,Morning
2024031714,2024-03-17,14,Sunday,March,1,2024,0,Morning
2024031715,2024-03-17,15,Sunday,March,1,2024,0,Morning
2024031716,2024-03-17,16,Sunday,March,1,2024,0,Day
2024031717,2024-03-17,17,Sunday,March,1,2024,0,Day
2024031718,2024-03-17,18,Sunday,March,1,2024,0,Day
2024031719,2024-03-17,19,Sunday,March,1,2024,0,Day
2024031720,2024-03-17,20,Sunday,March,1,2024,0,Day
2024031721,2024-03-17,21,Sunday,March,1,2024,0,Day
2024031722,2024-03-17,22,Sunday,March,1,2024,0,Day
2024031723,2024-03-17,23,Sunday,March,1,2024,0,Day
2024031800,2024-03-18,0,Monday,March,1,2024,0,Night
2024031801,2024-03-18,1,Monday,March,1,2024,0,Night
2024031802,2024-03-18,2,Monday,March,1,2024,0,Night
2024031803,2024-03-18,3,Monday,March,1,2024,0,Night
2024031804,2024-03-18,4,Monday,March,1,2024,0,Night
2024031805,2024-03-18,5,Monday,March,1,2024,0,Night
2024031806,2024-03-18,6,Monday,March,1,2024,0,Night
2024031807,2024-03-18,7,Monday,March,1,2024,0,Night
2024031808,2024-03-18,8,Monday,March,1,2024,0,Morning
2024031809,2024-03-18,9,Monday,March,1,2024,0,Morning
2024031810,2024-03-18,10,Monday,March,1,2024,0,Morning
2024031811,2024-03-18,11,Monday,March,1,2024,0,Morning
2024031812,2024-03-18,12,Monday,March,1,2024,0,Morning
2024031813,2024-03-18,13,Monday,March,1,2024,0,Morning
2024031814,2024-03-18,14,Monday,March,1,2024,0,Morning
2024031815,2024-03-18,15,Monday,March,1,2024,0,Morning
2024031816,2024-03-18,16,Monday,March,1,2024,1,Day
2024031817,2024-03-18,17,Monday,March,1,2024,0,Day
2024031818,2024-03-18,18,Monday,March,1,2024,0,Day
2024031819,2024-03-18,19,Monday,March,1,2024,0,Day
2024031820,2024-03-18,20,Monday,March,1,2024,0,Day
2024031821,2024-03-18,21,Monday,March,1,2024,0,Day
2024031822,2024-03-18,22,Monday,March,1,2024,0,Day
2024031823,2024-03-18,23,Monday,March,1,2024,0,Day
2024031900,2024-03-19,0,Tuesday,March,1,2024,0,Night
2024031901,2024-03-19,1,Tuesday,March,1,2024,0,Night
2024031902,2024-03-19,2,Tuesday,March,1,2024,0,Night
2024031903,2024-03-19,3,Tuesday,March,1,2024,0,Night
2024031904,2024-03-19,4,Tuesday,March,1,2024,0,Night
2024031905,2024-03-19,5,Tuesday,March,1,2024,0,Night
2024031906,2024-03-19,6,Tuesday,March,1,2024,0,Night
2024031907,2024-03-19,7,Tuesday,March,1,2024,0,Night
2024031908,2024-03-19,8,Tuesday,March,1,2024,0,Morning
2024031909,2024-03-19,9,Tuesday,March,1,2024,0,Morning
2024031910,2024-03-19,10,Tuesday,March,1,2024,0,Morning
2024031911,2024-03-19,11,Tuesday,March,1,2024,0,Morning
2024031912,2024-03-19,12,Tuesday,March,1,2024,0,Morning
2024031913,2024-03-19,13,Tuesday,March,1,2024,0,Morning
2024031914,2024-03-19,14,Tuesday,March,1,2024,0,Morning
2024031915,2024-03-19,15,Tuesday,March,1,2024,0,Morning
2024031916,2024-03-19,16,Tuesday,March,1,2024,0,Day
2024031917,2024-03-19,17,Tuesday,March,1,2024,1,Day
2024031918,2024-03-19,18,Tuesday,March,1,2024,0,Day
2024031919,2024-03-19,19,Tuesday,March,1,2024,0,Day
2024031920,2024-03-19,20,Tuesday,March,1,2024,0,Day
2024031921,2024-03-19,21,Tuesday,March,1,2024,0,Day
2024031922,2024-03-19,22,Tuesday,March,1,2024,0,Day
2024031923,2024-03-19,23,Tuesday,March,1,2024,0,Day
2024032000,2024-03-20,0,Wednesday,March,1,2024,0,Night
2024032001,2024-03-20,1,Wednesday,March,1,2024,0,Night
2024032002,2024-03-20,2,Wednesday,March,1,2024,0,Night
2024032003,2024-03-20,3,Wednesday,March,1,2024,0,Night
2024032004,2024-03-20,4,Wednesday,March,1,2024,0,Night
2024032005,2024-03-20,5,Wednesday,March,1,2024,0,Night
2024032006,2024-03-20,6,Wednesday,March,1,2024,0,Night
2024032007,2024-03-20,7,Wednesday,March,1,2024,0,Night
2024032008,2024-03-20,8,Wednesday,March,1,2024,0,Morning
2024032009,2024-03-20,9,Wednesday,March,1,2024,0,Morning
2024032010,2024-03-20,10,Wednesday,March,1,2024,1,Morning
2024032011,2024-03-20,11,Wednesday,March,1,2024,0,Morning
2024032012,2024-03-20,12,Wednesday,March,1,2024,0,Morning
2024032013,2024-03-20,13,Wednesday,March,1,2024,0,Morning
2024032014,2024-03-20,14,Wednesday,March,1,2024,0,Morning
2024032015,2024-03-20,15,Wednesday,March,1,2024,0,Morning
2024032016,2024-03-20,16,Wednesday,March,1,2024,1,Day
2024032017,2024-03-20,17,Wednesday,March,1,2024,0,Day
2024032018,2024-03-20,18,Wednesday,March,1,2024,0,Day
2024032019,2024-03-20,19,Wednesday,March,1,2024,0,Day
2024032020,2024-03-20,20,Wednesday,March,1,2024,0,Day
2024032021,2024-03-20,21,Wednesday,March,1,2024,0,Day
2024032022,2024-03-20,22,Wednesday,March,1,2024,0,Day
2024032023,2024-03-20,23,Wednesday,March,1,2024,0,Day
2024032100,2024-03-21,0,Thursday,March,1,2024,0,Night
2024032101,2024-03-21,1,Thursday,March,1,2024,0,Night
2024032102,2024-03-21,2,Thursday,March,1,2024,0,Night
2024032103,2024-03-21,3,Thursday,March,1,2024,0,Night
2024032104,2024-03-21,4,Thursday,March,1,2024,0,Night
2024032105,2024-03-21,5,Thursday,March,1,2024,0,Night
2024032106,2024-03-21,6,Thursday,March,1,2024,0,Night
2024032107,2024-03-21,7,Thursday,March,1,2024,0,Night
2024032108,2024-03-21,8,Thursday,March,1,2024,0,Morning
2024032109,2024-03-21,9,Thursday,March,1,2024,0,Morning
2024032110,2024-03-21,10,Thursday,March,1,2024,0,Morning
2024032111,2024-03-21,11,Thursday,March,1,2024,0,Morning
2024032112,2024-03-21,12,Thursday,March,1,2024,0,Morning
2024032113,2024-03-21,13,Thursday,March,1,2024,0,Morning
2024032114,2024-03-21,14,Thursday,March,1,2024,0,Morning
2024032115,2024-03-21,15,Thursday,March,1,2024,0,Morning
2024032116,2024-03-21,16,Thursday,March,1,2024,0,Day
2024032117,2024-03-21,17,Thursday,March,1,2024,0,Day
2024032118,2024-03-21,18,Thursday,March,1,2024,0,Day
2024032119,2024-03-21,19,Thursday,March,1,2024,0,Day
2024032120,2024-03-21,20,Thursday,March,1,2024,0,Day
2024032121,2024-03-21,21,Thursday,March,1,2024,0,Day
2024032122,2024-03-21,22,Thursday,March,1,2024,0,Day
2024032123,2024-03-21,23,Thursday,March,1,2024,0,Day
2024032200,2024-03-22,0,Friday,March,1,2024,0,Night
2024032201,2024-03-22,1,Friday,March,1,2024,0,Night
2024032202,2024-03-22,2,Friday,March,1,2024,0,Night
2024032203,2024-03-22,3,Friday,March,1,2024,0,Night
2024032204,2024-03-22,4,Friday,March,1,2024,0,Night
2024032205,2024-03-22,5,Friday,March,1,2024,0,Night
2024032206,2024-03-22,6,Friday,March,1,2024,0,Night
2024032207,2024-03-22,7,Friday,March,1,2024,0,Night
2024032208,2024-03-22,8,Friday,March,1,2024,0,Morning
2024032209,2024-03-22,9,Friday,March,1,2024,0,Morning
2024032210,2024-03-22,10,Friday,March,1,2024,1,Morning
2024032211,2024-03-22,11,Friday,March,1,2024,0,Morning
2024032212,2024-03-22,12,Friday,March,1,2024,0,Morning
2024032213,2024-03-22,13,Friday,March,1,2024,0,Morning
2024032214,2024-03-22,14,Friday,March,1,2024,0,Morning
2024032215,2024-03-22,15,Friday,March,1,2024,0,Morning
2024032216,2024-03-22,16,Friday,March,1,2024,0,Day
2024032217,2024-03-22,17,Friday,March,1,2024,0,Day
2024032218,2024-03-22,18,Friday,March,1,2024,0,Day
2024032219,2024-03-22,19,Friday,March,1,2024,0,Day
2024032220,2024-03-22,20,Friday,March,1,2024,0,Day
2024032221,2024-03-22,21,Friday,March,1,2024,0,Day
2024032222,2024-03-22,22,Friday,March,1,2024,0,Day
2024032223,2024-03-22,23,Friday,March,1,2024,0,Day
2024032300,2024-03-23,0,Saturday,March,1,2024,0,Night
2024032301,2024-03-23,1,Saturday,March,1,2024,0,Night
2024032302,2024-03-23,2,Saturday,March,1,2024,0,Night
2024032303,2024-03-23,3,Saturday,March,1,2024,0,Night
2024032304,2024-03-23,4,Saturday,March,1,2024,0,Night
2024032305,2024-03-23,5,Saturday,March,1,2024,0,Night
2024032306,2024-03-23,6,Saturday,March,1,2024,0,Night
2024032307,2024-03-23,7,Saturday,March,1,2024,0,Night
2024032308,2024-03-23,8,Saturday,March,1,2024,0,Morning
2024032309,2024-03-23,9,Saturday,March,1,2024,0,Morning
2024032310,2024-03-23,10,Saturday,March,1,2024,0,Morning
2024032311,2024-03-23,11,Saturday,March,1,2024,0,Morning
2024032312,2024-03-23,12,Saturday,March,1,2024,0,Morning
2024032313,2024-03-23,13,Saturday,March,1,2024,0,Morning
2024032314,2024-03-23,14,Saturday,March,1,2024,0,Morning
2024032315,2024-03-23,15,Saturday,March,1,2024,0,Morning
2024032316,2024-03-23,16,Saturday,March,1,2024,0,Day
2024032317,2024-03-23,17,Saturday,March,1,2024,0,Day
2024032318,2024-03-23,18,Saturday,March,1,2024,0,Day
2024032319,2024-03-23,19,Saturday,March,1,2024,0,Day
2024032320,2024-03-23,20,Saturday,March,1,2024,0,Day
2024032321,2024-03-23,21,Saturday,March,1,2024,0,Day
2024032322,2024-03-23,22,Saturday,March,1,2024,0,Day
2024032323,2024-03-23,23,Saturday,March,1,2024,0,Day
2024032400,2024-03-24,0,Sunday,March,1,2024,0,Night
2024032401,2024-03-24,1,Sunday,March,1,2024,0,Night
2024032402,2024-03-24,2,Sunday,March,1,2024,0,Night
2024032403,2024-03-24,3,Sunday,March,1,2024,0,Night
2024032404,2024-03-24,4,Sunday,March,1,2024,1,Night
2024032405,2024-03-24,5,Sunday,March,1,2024,0,Night
2024032406,2024-03-24,6,Sunday,March,1,2024,0,Night
2024032407,2024-03-24,7,Sunday,March,1,2024,0,Night
2024032408,2024-03-24,8,Sunday,March,1,2024,0,Morning
2024032409,2024-03-24,9,Sunday,March,1,2024,0,Morning
2024032410,2024-03-24,10,Sunday,March,1,2024,0,Morning
2024032411,2024-03-24,11,Sunday,March,1,2024,0,Morning
2024032412,2024-03-24,12,Sunday,March,1,2024,0,Morning
2024032413,2024-03-24,13,Sunday,March,1,2024,0,Morning
2024032414,2024-03-24,14,Sunday,March,1,2024,0,Morning
2024032415,2024-03-24,15,Sunday,March,1,2024,0,Morning
2024032416,2024-03-24,16,Sunday,March,1,2024,0,Day
2024032417,2024-03-24,17,Sunday,March,1,2024,0,Day
2024032418,2024-03-24,18,Sunday,March,1,2024,0,Day
2024032419,2024-03-24,19,Sunday,March,1,2024,0,Day
2024032420,2024-03-24,20,Sunday,March,1,2024,0,Day
2024032421,2024-03-24,21,Sunday,March,1,2024,0,Day
2024032422,2024-03-24,22,Sunday,March,1,2024,0,Day
2024032423,2024-03-24,23,Sunday,March,1,2024,0,Day
2024032500,2024-03-25,0,Monday,March,1,2024,0,Night
2024032501,2024-03-25,1,Monday,March,1,2024,0,Night
2024032502,2024-03-25,2,Monday,March,1,2024,0,Night
2024032503,2024-03-25,3,Monday,March,1,2024,0,Night
2024032504,2024-03-25,4,Monday,March,1,2024,1,Night
2024032505,2024-03-25,5,Monday,March,1,2024,0,Night
2024032506,2024-03-25,6,Monday,March,1,2024,0,Night
2024032507,2024-03-25,7,Monday,March,1,2024,0,Night
2024032508,2024-03-25,8,Monday,March,1,2024,0,Morning
2024032509,2024-03-25,9,Monday,March,1,2024,0,Morning
2024032510,2024-03-25,10,Monday,March,1,2024,0,Morning
2024032511,2024-03-25,11,Monday,March,1,2024,1,Morning
2024032512,2024-03-25,12,Monday,March,1,2024,0,Morning
2024032513,2024-03-25,13,Monday,March,1,2024,0,Morning
2024032514,2024-03-25,14,Monday,March,1,2024,0,Morning
2024032515,2024-03-25,15,Monday,March,1,2024,0,Morning
2024032516,2024-03-25,16,Monday,March,1,2024,0,Day
2024032517,2024-03-25,17,Monday,March,1,2024,1,Day
2024032518,2024-03-25,18,Monday,March,1,2024,0,Day
2024032519,2024-03-25,19,Monday,March,1,2024,0,Day
2024032520,2024-03-25,20,Monday,March,1,2024,0,Day
2024032521,2024-03-25,21,Monday,March,1,2024,0,Day
2024032522,2024-03-25,22,Monday,March,1,2024,0,Day
2024032523,2024-03-25,23,Monday,March,1,2024,0,Day
2024032600,2024-03-26,0,Tuesday,March,1,2024,0,Night
2024032601,2024-03-26,1,Tuesday,March,1,2024,0,Night
2024032602,2024-03-26,2,Tuesday,March,1,2024,0,Night
2024032603,2024-03-26,3,Tuesday,March,1,2024,0,Night
2024032604,2024-03-26,4,Tuesday,March,1,2024,0,Night
2024032605,2024-03-26,5,Tuesday,March,1,2024,0,Night
2024032606,2024-03-26,6,Tuesday,March,1,2024,0,Night
2024032607,2024-03-26,7,Tuesday,March,1,2024,0,Night
2024032608,2024-03-26,8,Tuesday,March,1,2024,0,Morning
2024032609,2024-03-26,9,Tuesday,March,1,2024,0,Morning
2024032610,2024-03-26,10,Tuesday,March,1,2024,0,Morning
2024032611,2024-03-26,11,Tuesday,March,1,2024,0,Morning
2024032612,2024-03-26,12,Tuesday,March,1,2024,0,Morning
2024032613,2024-03-26,13,Tuesday,March,1,2024,0,Morning
2024032614,2024-03-26,14,Tuesday,March,1,2024,0,Morning
2024032615,2024-03-26,15,Tuesday,March,1,2024,0,Morning
2024032616,2024-03-26,16,Tuesday,March,1,2024,0,Day
2024032617,2024-03-26,17,Tuesday,March,1,2024,0,Day
2024032618,2024-03-26,18,Tuesday,March,1,2024,0,Day
2024032619,2024-03-26,19,Tuesday,March,1,2024,0,Day
2024032620,2024-03-26,20,Tuesday,March,1,2024,0,Day
2024032621,2024-03-26,21,Tuesday,March,1,2024,0,Day
2024032622,2024-03-26,22,Tuesday,March,1,2024,0,Day
2024032623,2024-03-26,23,Tuesday,March,1,2024,0,Day
2024032700,2024-03-27,0,Wednesday,March,1,2024,0,Night
2024032701,2024-03-27,1,Wednesday,March,1,2024,0,Night
2024032702,2024-03-27,2,Wednesday,March,1,2024,0,Night
2024032703,2024-03-27,3,Wednesday,March,1,2024,0,Night
2024032704,2024-03-27,4,Wednesday,March,1,2024,0,Night
2024032705,2024-03-27,5,Wednesday,March,1,2024,0,Night
2024032706,2024-03-27,6,Wednesday,March,1,2024,0,Night
2024032707,2024-03-27,7,Wednesday,March,1,2024,0,Night
2024032708,2024-03-27,8,Wednesday,March,1,2024,0,Morning
2024032709,2024-03-27,9,Wednesday,March,1,2024,0,Morning
2024032710,2024-03-27,10,Wednesday,March,1,2024,0,Morning
2024032711,2024-03-27,11,Wednesday,March,1,2024,0,Morning
2024032712,2024-03-27,12,Wednesday,March,1,2024,0,Morning
2024032713,2024-03-27,13,Wednesday,March,1,2024,0,Morning
2024032714,2024-03-27,14,Wednesday,March,1,2024,1,Morning
2024032715,2024-03-27,15,Wednesday,March,1,2024,0,Morning
2024032716,2024-03-27,16,Wednesday,March,1,2024,0,Day
2024032717,2024-03-27,17,Wednesday,March,1,2024,0,Day
2024032718,2024-03-27,18,Wednesday,March,1,2024,0,Day
2024032719,2024-03-27,19,Wednesday,March,1,2024,0,Day
2024032720,2024-03-27,20,Wednesday,March,1,2024,0,Day
2024032721,2024-03-27,21,Wednesday,March,1,2024,0,Day
2024032722,2024-03-27,22,Wednesday,March,1,2024,0,Day
2024032723,2024-03-27,23,Wednesday,March,1,2024,0,Day
2024032800,2024-03-28,0,Thursday,March,1,2024,0,Night
2024032801,2024-03-28,1,Thursday,March,1,2024,0,Night
2024032802,2024-03-28,2,Thursday,March,1,2024,0,Night
2024032803,2024-03-28,3,Thursday,March,1,2024,1,Night
2024032804,2024-03-28,4,Thursday,March,1,2024,0,Night
2024032805,2024-03-28,5,Thursday,March,1,2024,0,Night
2024032806,2024-03-28,6,Thursday,March,1,2024,0,Night
2024032807,2024-03-28,7,Thursday,March,1,2024,0,Night
2024032808,2024-03-28,8,Thursday,March,1,2024,0,Morning
2024032809,2024-03-28,9,Thursday,March,1,2024,0,Morning
2024032810,2024-03-28,10,Thursday,March,1,2024,0,Morning
2024032811,2024-03-28,11,Thursday,March,1,2024,0,Morning
2024032812,2024-03-28,12,Thursday,March,1,2024,0,Morning
2024032813,2024-03-28,13,Thursday,March,1,2024,0,Morning
2024032814,2024-03-28,14,Thursday,March,1,2024,0,Morning
2024032815,2024-03-28,15,Thursday,March,1,2024,0,Morning
2024032816,2024-03-28,16,Thursday,March,1,2024,0,Day
2024032817,2024-03-28,17,Thursday,March,1,2024,0,Day
2024032818,2024-03-28,18,Thursday,March,1,2024,0,Day
2024032819,2024-03-28,19,Thursday,March,1,2024,0,Day
2024032820,2024-03-28,20,Thursday,March,1,2024,0,Day
2024032821,2024-03-28,21,Thursday,March,1,2024,1,Day
2024032822,2024-03-28,22,Thursday,March,1,2024,0,Day
2024032823,2024-03-28,23,Thursday,March,1,2024,0,Day
2024032900,2024-03-29,0,Friday,March,1,2024,0,Night
2024032901,2024-03-29,1,Friday,March,1,2024,0,Night
2024032902,2024-03-29,2,Friday,March,1,2024,0,Night
2024032903,2024-03-29,3,Friday,March,1,2024,0,Night
2024032904,2024-03-29,4,Friday,March,1,2024,0,Night
2024032905,2024-03-29,5,Friday,March,1,2024,0,Night
